GAME_ID,GAME_DATE,HOME_TEAM_ID,HOME_WIN,HOME_ROLL_10_PTS,HOME_ROLL_10_FG_PCT,HOME_ROLL_10_FG3_PCT,HOME_ROLL_10_FT_PCT,HOME_ROLL_10_REB,HOME_ROLL_10_AST,HOME_ROLL_10_TOV,HOME_ROLL_10_STL,HOME_ROLL_10_BLK,HOME_ROLL_10_PLUS_MINUS,HOME_ROLL_10_WL_NUM,HOME_WIN_STREAK,HOME_REST_DAYS,AWAY_TEAM_ID,AWAY_ROLL_10_PTS,AWAY_ROLL_10_FG_PCT,AWAY_ROLL_10_FG3_PCT,AWAY_ROLL_10_FT_PCT,AWAY_ROLL_10_REB,AWAY_ROLL_10_AST,AWAY_ROLL_10_TOV,AWAY_ROLL_10_STL,AWAY_ROLL_10_BLK,AWAY_ROLL_10_PLUS_MINUS,AWAY_ROLL_10_WL_NUM,AWAY_WIN_STREAK,AWAY_REST_DAYS,DIFF_ROLL_10_PTS,DIFF_ROLL_10_FG_PCT,DIFF_ROLL_10_FG3_PCT,DIFF_ROLL_10_FT_PCT,DIFF_ROLL_10_REB,DIFF_ROLL_10_AST,DIFF_ROLL_10_TOV,DIFF_ROLL_10_STL,DIFF_ROLL_10_BLK,DIFF_ROLL_10_PLUS_MINUS,DIFF_ROLL_10_WL_NUM,DIFF_WIN_STREAK,DIFF_REST_DAYS,H2H_HOME_WINRATE
0022201006,2023-03-11,1610612765,0,105.9,0.4669,0.3355,0.7525999999999999,43.2,23.6,15.6,6.3,4.5,-8.0,0.0,10,2.0,1610612754,123.1,0.5002000000000001,0.3827,0.8019999999999999,37.6,28.9,10.8,8.3,6.9,-0.8,0.5,1,2.0,-17.19999999999999,-0.03330000000000011,-0.047199999999999964,-0.0494,5.600000000000001,-5.299999999999997,4.799999999999999,-2.000000000000001,-2.4000000000000004,-7.2,-0.5,9,0.0,1.0
0022201008,2023-03-11,1610612737,0,122.2,0.5017,0.3995,0.8368,41.1,25.1,12.2,8.0,4.3,0.6,0.5,2,1.0,1610612738,117.8,0.47280000000000005,0.3793,0.7617,45.9,26.1,13.1,7.1,4.8,1.4,0.5,1,3.0,4.400000000000006,0.02889999999999998,0.020199999999999996,0.07509999999999994,-4.799999999999997,-1.0,-0.9000000000000004,0.9000000000000004,-0.5,-0.7999999999999999,0.0,1,-2.0,0.0
0022201012,2023-03-11,1610612744,1,114.9,0.4659000000000001,0.36629999999999996,0.8361000000000001,44.3,27.7,15.2,6.6,3.6,1.0,0.5,3,2.0,1610612749,123.1,0.48740000000000006,0.4042,0.7567,49.4,27.7,12.9,5.5,4.8,10.5,0.9,3,2.0,-8.199999999999989,-0.021499999999999964,-0.037900000000000045,0.07940000000000003,-5.100000000000001,0.0,2.299999999999999,1.0999999999999996,-1.1999999999999997,-9.5,-0.4,0,0.0,1.0
0022201007,2023-03-11,1610612753,1,113.0,0.4697,0.3358,0.7718,41.9,23.1,14.0,7.3,3.8,-3.6,0.4,3,2.0,1610612748,109.0,0.4648,0.3625,0.8253,39.5,22.8,13.8,6.1,3.3,-5.8,0.4,1,1.0,4.0,0.0049000000000000155,-0.0267,-0.05349999999999999,2.3999999999999986,0.3000000000000007,0.1999999999999993,1.2000000000000002,0.5,2.1999999999999997,0.0,2,1.0,0.5
0022201011,2023-03-11,1610612740,0,106.2,0.4747,0.3386,0.8163,39.6,24.3,13.4,8.0,3.6,-6.7,0.3,1,3.0,1610612760,121.3,0.4630000000000001,0.3446,0.7947,43.4,25.8,11.4,8.8,2.7,2.1,0.4,1,3.0,-15.099999999999994,0.011699999999999933,-0.006000000000000005,0.021600000000000064,-3.799999999999997,-1.5,2.0,-0.8000000000000007,0.8999999999999999,-8.8,-0.10000000000000003,0,0.0,0.3333333333333333
0022201005,2023-03-11,1610612766,0,111.8,0.4716,0.37439999999999996,0.7638,45.6,24.4,14.0,7.0,5.4,1.6,0.7,2,2.0,1610612762,115.5,0.46979999999999994,0.3321,0.8034000000000001,48.7,24.5,18.0,5.8,8.2,-3.1,0.4,1,2.0,-3.700000000000003,0.0018000000000000793,0.04229999999999995,-0.03960000000000008,-3.1000000000000014,-0.10000000000000142,-4.0,1.2000000000000002,-2.799999999999999,4.7,0.29999999999999993,1,0.0,1.0
0022201009,2023-03-11,1610612745,0,111.1,0.4547,0.3229,0.7445999999999999,46.5,22.1,14.0,7.4,4.0,-11.0,0.2,2,2.0,1610612741,109.5,0.49479999999999996,0.35500000000000004,0.8123999999999999,42.1,22.8,11.5,7.2,3.5,3.2,0.4,1,3.0,1.5999999999999943,-0.04009999999999997,-0.03210000000000002,-0.06779999999999997,4.399999999999999,-0.6999999999999993,2.5,0.20000000000000018,0.5,-14.2,-0.2,1,-1.0,0.0
0022201013,2023-03-11,1610612756,0,116.8,0.48869999999999997,0.35140000000000005,0.7916000000000001,45.6,27.3,11.7,8.7,5.3,8.2,0.7,4,3.0,1610612758,130.5,0.5317999999999999,0.3801,0.7934,44.0,28.9,13.4,7.9,2.5,4.4,0.8,2,2.0,-13.700000000000003,-0.04309999999999997,-0.028699999999999948,-0.0017999999999999128,1.6000000000000014,-1.5999999999999979,-1.700000000000001,0.7999999999999989,2.8,3.799999999999999,-0.10000000000000009,2,1.0,0.5
0022201010,2023-03-11,1610612763,1,113.7,0.45410000000000006,0.3438,0.7602,42.3,25.7,8.5,8.2,5.7,2.5,0.5,1,2.0,1610612742,121.5,0.49240000000000006,0.40259999999999996,0.7579,36.8,23.8,11.2,6.7,2.8,0.4,0.3,1,3.0,-7.799999999999997,-0.0383,-0.05879999999999996,0.0022999999999999687,5.5,1.8999999999999986,-2.6999999999999993,1.4999999999999991,2.9000000000000004,2.1,0.2,0,-1.0,1.0
0022201004,2023-03-11,1610612746,1,121.7,0.5006,0.36879999999999996,0.8417999999999999,41.4,26.4,14.9,7.5,3.8,-2.3,0.4,2,3.0,1610612752,121.5,0.5017,0.3851,0.7261,46.5,21.3,12.6,5.3,3.5,9.8,0.8,2,2.0,0.20000000000000284,-0.0010999999999999899,-0.016300000000000037,0.11569999999999991,-5.100000000000001,5.099999999999998,2.3000000000000007,2.2,0.2999999999999998,-12.100000000000001,-0.4,0,1.0,0.0
0022201018,2023-03-12,1610612759,0,110.3,0.4565,0.34290000000000004,0.7631,45.0,25.9,14.9,7.3,3.7,-9.6,0.3,1,2.0,1610612760,119.0,0.46099999999999997,0.3502,0.7939999999999999,42.3,25.4,11.5,9.1,2.5,-0.2,0.4,1,1.0,-8.700000000000003,-0.0044999999999999485,-0.007299999999999973,-0.030899999999999928,2.700000000000003,0.5,3.4000000000000004,-1.7999999999999998,1.2000000000000002,-9.4,-0.10000000000000003,0,1.0,1.0
0022201017,2023-03-12,1610612740,1,105.1,0.4691000000000001,0.33640000000000003,0.8205,40.5,24.1,14.2,7.5,3.7,-7.0,0.3,1,1.0,1610612757,111.8,0.4619,0.3644,0.8015000000000001,38.2,22.9,13.3,7.9,5.0,-8.6,0.3,2,2.0,-6.700000000000003,0.007200000000000095,-0.02799999999999997,0.018999999999999906,2.299999999999997,1.2000000000000028,0.8999999999999986,-0.40000000000000036,-1.2999999999999998,1.5999999999999996,0.0,-1,-1.0,0.0
0022201015,2023-03-12,1610612766,0,108.5,0.4492999999999999,0.3628,0.7788,46.4,23.2,13.0,7.0,6.3,0.2,0.6,1,1.0,1610612739,113.9,0.4906,0.3574,0.7884,39.3,24.7,11.4,8.5,5.1,2.8,0.5,1,2.0,-5.400000000000006,-0.04130000000000006,0.005400000000000016,-0.009599999999999942,7.100000000000001,-1.5,1.5999999999999996,-1.5,1.2000000000000002,-2.5999999999999996,0.09999999999999998,0,-1.0,1.0
0022201019,2023-03-12,1610612747,0,115.1,0.46849999999999997,0.34809999999999997,0.8080999999999999,48.9,26.2,14.1,6.4,5.3,3.5,0.7,3,2.0,1610612752,118.6,0.4824,0.36360000000000003,0.7419,48.1,21.6,12.7,5.4,3.5,6.9,0.7,3,1.0,-3.5,-0.013900000000000023,-0.01550000000000007,0.06619999999999993,0.7999999999999972,4.599999999999998,1.4000000000000004,1.0,1.7999999999999998,-3.4000000000000004,0.0,0,1.0,0.0
0022201014,2023-03-12,1610612743,0,115.3,0.49729999999999996,0.368,0.7735000000000001,44.1,31.1,12.8,7.3,3.8,2.4,0.7,2,2.0,1610612751,112.4,0.4459000000000001,0.3618,0.8465999999999999,40.3,22.7,11.8,8.2,5.6,-2.9,0.5,1,2.0,2.8999999999999915,0.05139999999999989,0.006199999999999983,-0.07309999999999983,3.8000000000000043,8.400000000000002,1.0,-0.8999999999999995,-1.7999999999999998,5.3,0.19999999999999996,1,0.0,0.5
0022201016,2023-03-12,1610612755,1,119.6,0.496,0.4298,0.8766999999999999,40.4,24.8,11.1,6.6,4.2,5.3,0.7,4,2.0,1610612764,110.9,0.49429999999999996,0.37929999999999997,0.8136000000000001,43.4,25.6,14.8,7.8,4.1,-2.4,0.4,2,2.0,8.699999999999989,0.0017000000000000348,0.050500000000000045,0.06309999999999982,-3.0,-0.8000000000000007,-3.700000000000001,-1.2000000000000002,0.10000000000000053,7.699999999999999,0.29999999999999993,2,0.0,0.3333333333333333
0022201025,2023-03-13,1610612744,1,115.0,0.4528,0.364,0.8566,47.2,28.2,15.6,7.6,3.9,2.9,0.6,1,2.0,1610612756,118.0,0.4928,0.35760000000000003,0.7975,46.1,27.9,12.1,8.4,4.6,8.2,0.7,1,2.0,-3.0,-0.040000000000000036,0.006399999999999961,0.05910000000000004,1.1000000000000014,0.3000000000000007,3.5,-0.8000000000000007,-0.6999999999999997,-5.299999999999999,-0.09999999999999998,0,0.0,0.6666666666666666
0022201023,2023-03-13,1610612742,0,119.5,0.4867,0.3983,0.7494,36.8,23.6,10.8,6.7,2.7,0.5,0.3,2,2.0,1610612763,114.0,0.4518,0.3348,0.7816,43.4,25.8,8.8,8.5,5.7,3.9,0.6,2,2.0,5.5,0.03490000000000004,0.0635,-0.032200000000000006,-6.600000000000001,-2.1999999999999993,2.0,-1.7999999999999998,-3.0,-3.4,-0.3,0,0.0,1.0
0022201024,2023-03-13,1610612745,1,111.8,0.4622,0.34500000000000003,0.7308,45.6,23.2,13.9,7.4,4.1,-9.9,0.2,3,2.0,1610612738,118.7,0.481,0.39289999999999997,0.765,45.5,26.8,12.6,6.9,5.3,2.9,0.6,2,2.0,-6.900000000000006,-0.018799999999999983,-0.04789999999999994,-0.03420000000000001,0.10000000000000142,-3.6000000000000014,1.3000000000000007,0.5,-1.2000000000000002,-12.8,-0.39999999999999997,1,0.0,1.0
0022201020,2023-03-13,1610612765,1,105.6,0.4620000000000001,0.3297,0.7412,44.2,23.6,15.2,6.7,4.8,-8.5,0.0,11,2.0,1610612754,123.9,0.5011,0.3734,0.8019999999999999,40.1,28.6,11.5,8.2,7.2,1.2,0.6,2,2.0,-18.30000000000001,-0.03909999999999991,-0.04370000000000002,-0.060799999999999965,4.100000000000001,-5.0,3.6999999999999993,-1.4999999999999991,-2.4000000000000004,-9.7,-0.6,9,0.0,0.5
0022201021,2023-03-13,1610612737,0,120.9,0.5025999999999999,0.38960000000000006,0.8305999999999999,41.7,24.9,12.0,7.5,4.3,0.3,0.5,1,2.0,1610612750,112.7,0.48069999999999996,0.3579,0.7008,42.8,25.5,14.4,8.7,6.3,-4.4,0.4,2,3.0,8.200000000000003,0.021899999999999975,0.03170000000000006,0.12979999999999992,-1.0999999999999943,-0.6000000000000014,-2.4000000000000004,-1.1999999999999993,-2.0,4.7,0.09999999999999998,-1,-1.0,0.5
0022201026,2023-03-13,1610612758,0,130.0,0.529,0.398,0.7852,42.9,28.6,14.2,8.0,2.7,4.8,0.8,3,2.0,1610612749,121.6,0.48260000000000003,0.40249999999999997,0.7614,49.0,27.6,12.8,5.8,5.2,9.0,0.8,1,2.0,8.400000000000006,0.0464,-0.0044999999999999485,0.023800000000000043,-6.100000000000001,1.0,1.3999999999999986,2.2,-2.5,-4.2,0.0,2,0.0,1.0
0022201022,2023-03-13,1610612748,1,109.9,0.46370000000000006,0.36360000000000003,0.8478999999999999,38.9,22.8,14.7,6.5,3.2,-5.9,0.4,1,2.0,1610612762,115.4,0.4633999999999999,0.33209999999999995,0.8183999999999999,50.9,24.4,18.1,5.9,7.9,-1.7,0.5,2,2.0,-5.5,0.0003000000000001335,0.031500000000000083,0.02949999999999997,-12.0,-1.5999999999999979,-3.400000000000002,0.5999999999999996,-4.7,-4.2,-0.09999999999999998,-1,0.0,0.0
0022201027,2023-03-14,1610612766,0,107.3,0.4558,0.3704,0.7825,44.9,23.1,13.4,7.0,5.6,-1.4,0.5,2,2.0,1610612739,113.6,0.48129999999999995,0.3512,0.7819,39.7,24.4,11.0,8.5,4.8,2.6,0.5,1,2.0,-6.299999999999997,-0.025499999999999967,0.019199999999999995,0.0005999999999999339,5.199999999999996,-1.2999999999999972,2.4000000000000004,-1.5,0.7999999999999998,-4.0,0.0,1,0.0,0.5
0022201029,2023-03-14,1610612761,1,107.9,0.4588,0.3415,0.7943,42.0,25.2,13.0,9.7,5.1,-2.7,0.5,3,4.0,1610612743,116.1,0.4894,0.3674,0.7618,45.1,30.4,13.0,7.4,4.2,1.8,0.6,3,2.0,-8.199999999999989,-0.030600000000000016,-0.02589999999999998,0.03249999999999997,-3.1000000000000014,-5.199999999999999,0.0,2.299999999999999,0.8999999999999995,-4.5,-0.09999999999999998,0,2.0,1.0
0022201030,2023-03-14,1610612740,0,107.5,0.46640000000000004,0.3539,0.8075000000000001,41.5,25.7,13.9,7.3,3.6,-5.6,0.3,1,2.0,1610612747,114.4,0.4726,0.34900000000000003,0.7764,47.0,26.2,13.9,6.4,5.0,4.3,0.7,1,2.0,-6.900000000000006,-0.006199999999999983,0.00489999999999996,0.031100000000000128,-5.5,-0.5,0.0,0.8999999999999995,-1.4,-9.899999999999999,-0.39999999999999997,0,0.0,1.0
0022201028,2023-03-14,1610612764,1,108.8,0.48949999999999994,0.3624,0.8138,42.0,25.0,14.2,6.9,4.0,-5.1,0.3,3,2.0,1610612765,106.4,0.4588,0.3307,0.7362,45.9,24.0,15.2,7.1,4.9,-4.7,0.1,1,1.0,2.3999999999999915,0.03069999999999995,0.031700000000000006,0.0776,-3.8999999999999986,1.0,-1.0,-0.1999999999999993,-0.9000000000000004,-0.39999999999999947,0.19999999999999998,2,1.0,0.5
0022201032,2023-03-14,1610612759,1,108.7,0.4514,0.341,0.7486,45.1,25.8,14.8,6.7,3.9,-8.9,0.3,1,2.0,1610612753,115.6,0.47129999999999994,0.34130000000000005,0.7726,43.1,24.1,14.1,7.5,4.2,-3.3,0.4,1,3.0,-6.8999999999999915,-0.019899999999999918,-0.00030000000000002247,-0.02399999999999991,2.0,1.6999999999999993,0.7000000000000011,-0.7999999999999998,-0.30000000000000027,-5.6000000000000005,-0.10000000000000003,0,-1.0,1.0
0022201031,2023-03-14,1610612760,1,117.3,0.4587,0.35419999999999996,0.8032,42.4,25.7,11.4,9.1,2.5,1.1,0.5,2,2.0,1610612751,113.0,0.44270000000000004,0.35680000000000006,0.8491,39.5,23.3,11.5,9.0,5.3,-3.8,0.5,2,2.0,4.299999999999997,0.01599999999999996,-0.0026000000000001022,-0.04589999999999994,2.8999999999999986,2.3999999999999986,-0.09999999999999964,0.09999999999999964,-2.8,4.9,0.0,0,0.0,0.0
0022201033,2023-03-14,1610612756,0,117.5,0.495,0.3463,0.7827,45.5,27.9,12.0,7.9,4.8,5.8,0.6,2,1.0,1610612749,123.7,0.4952,0.40969999999999995,0.7654,48.1,28.1,13.2,5.6,4.9,8.7,0.8,1,1.0,-6.200000000000003,-0.00019999999999997797,-0.06339999999999996,0.017299999999999982,-2.6000000000000014,-0.20000000000000284,-1.1999999999999993,2.3000000000000007,-0.10000000000000053,-2.8999999999999995,-0.20000000000000007,1,0.0,1.0
0022201034,2023-03-14,1610612757,0,112.7,0.4689,0.3661,0.8007,39.1,23.5,13.8,8.0,4.7,-7.8,0.3,3,2.0,1610612752,117.6,0.48319999999999996,0.3607,0.7411000000000001,47.2,21.8,12.9,6.0,3.4,5.2,0.7,1,2.0,-4.8999999999999915,-0.01429999999999998,0.00539999999999996,0.059599999999999875,-8.100000000000001,1.6999999999999993,0.9000000000000004,2.0,1.3000000000000003,-13.0,-0.39999999999999997,2,0.0,0.0
0022201040,2023-03-15,1610612759,0,111.0,0.45730000000000004,0.35660000000000003,0.7514000000000001,46.3,27.0,14.6,6.3,4.5,-6.3,0.4,1,1.0,1610612742,116.2,0.4744,0.3911,0.7485,37.6,23.8,11.2,6.5,2.9,-0.8,0.3,3,2.0,-5.200000000000003,-0.01709999999999995,-0.034499999999999975,0.0029000000000000137,8.699999999999996,3.1999999999999993,3.4000000000000004,-0.20000000000000018,1.6,-5.5,0.10000000000000003,-2,-1.0,0.5
0022201038,2023-03-15,1610612745,1,113.3,0.4729,0.3494,0.7365,45.7,23.9,13.2,7.8,3.6,-6.0,0.3,1,2.0,1610612747,114.7,0.46840000000000004,0.36819999999999997,0.8046,47.9,25.4,14.6,6.7,4.4,4.0,0.7,1,1.0,-1.4000000000000057,0.0044999999999999485,-0.018799999999999983,-0.06809999999999994,-2.1999999999999957,-1.5,-1.4000000000000004,1.0999999999999996,-0.8000000000000003,-10.0,-0.39999999999999997,0,1.0,1.0
0022201037,2023-03-15,1610612741,0,112.3,0.5053,0.3876,0.7904,42.1,23.6,11.3,7.1,4.1,4.9,0.5,2,4.0,1610612758,131.5,0.5286000000000001,0.4032,0.7710000000000001,43.4,29.4,13.4,7.6,2.5,5.0,0.8,1,2.0,-19.200000000000003,-0.0233000000000001,-0.015600000000000003,0.019399999999999862,-1.2999999999999972,-5.799999999999997,-2.0999999999999996,-0.5,1.5999999999999996,-0.09999999999999964,-0.30000000000000004,1,2.0,1.0
0022201035,2023-03-15,1610612739,0,114.4,0.4824,0.36460000000000004,0.7861,39.2,25.0,11.0,8.6,4.9,4.8,0.6,2,1.0,1610612755,119.0,0.49729999999999996,0.4196,0.8662000000000001,40.8,25.3,10.8,6.5,4.8,6.6,0.7,5,3.0,-4.599999999999994,-0.014899999999999969,-0.05499999999999994,-0.08010000000000006,-1.5999999999999943,-0.3000000000000007,0.1999999999999993,2.0999999999999996,0.10000000000000053,-1.7999999999999998,-0.09999999999999998,-3,-2.0,1.0
0022201041,2023-03-15,1610612746,1,121.7,0.4995,0.36879999999999996,0.8382,41.8,26.9,14.8,7.3,3.5,0.1,0.5,3,4.0,1610612744,116.2,0.4689,0.3841,0.8338999999999999,46.5,28.6,16.0,7.4,4.2,5.3,0.7,2,2.0,5.5,0.030600000000000016,-0.015300000000000036,0.0043000000000000815,-4.700000000000003,-1.7000000000000028,-1.1999999999999993,-0.10000000000000053,-0.7000000000000002,-5.2,-0.19999999999999996,1,2.0,1.0
0022201036,2023-03-15,1610612748,1,111.9,0.47140000000000004,0.3823,0.8619999999999999,38.1,22.7,15.0,7.2,3.1,-2.6,0.5,1,2.0,1610612763,112.7,0.4574,0.3322,0.7978,43.5,25.7,9.8,8.1,5.1,4.9,0.6,3,2.0,-0.7999999999999972,0.014000000000000068,0.05009999999999998,0.06419999999999992,-5.399999999999999,-3.0,5.199999999999999,-0.8999999999999995,-1.9999999999999996,-7.5,-0.09999999999999998,-2,0.0,1.0
0022201039,2023-03-15,1610612750,0,115.6,0.4928,0.3603,0.6870999999999999,43.0,26.9,13.7,9.2,6.9,-0.2,0.5,1,2.0,1610612738,116.9,0.47250000000000003,0.37479999999999997,0.7755,45.0,25.7,12.8,6.6,5.3,0.9,0.5,1,2.0,-1.3000000000000114,0.020299999999999985,-0.014499999999999957,-0.08840000000000003,-2.0,1.1999999999999993,0.8999999999999986,2.5999999999999996,1.6000000000000005,-1.1,0.0,0,0.0,1.0
0022201043,2023-03-16,1610612751,0,115.0,0.4484,0.3588,0.8436999999999999,41.0,23.7,11.9,8.7,5.5,-0.8,0.5,1,2.0,1610612758,129.9,0.522,0.40490000000000004,0.7697,43.0,29.3,13.5,7.3,2.4,3.6,0.8,1,1.0,-14.900000000000006,-0.0736,-0.04610000000000003,0.07399999999999984,-2.0,-5.600000000000001,-1.5999999999999996,1.3999999999999995,3.1,-4.4,-0.30000000000000004,0,1.0,1.0
0022201046,2023-03-16,1610612756,1,115.9,0.48139999999999994,0.3493,0.7889,45.9,26.9,11.8,7.4,4.7,3.5,0.5,3,2.0,1610612753,115.7,0.4655,0.3339,0.771,44.4,23.9,13.2,7.6,4.2,-4.1,0.4,1,2.0,0.20000000000000284,0.015899999999999914,0.015400000000000025,0.017900000000000027,1.5,3.0,-1.3999999999999986,-0.1999999999999993,0.5,7.6,0.09999999999999998,2,0.0,1.0
0022201045,2023-03-16,1610612749,0,122.5,0.49429999999999996,0.3992,0.7514,47.0,27.8,13.4,5.8,5.4,7.0,0.8,2,2.0,1610612754,121.9,0.49250000000000005,0.3704,0.7945,41.1,27.9,11.8,7.8,7.0,-0.2,0.6,1,3.0,0.5999999999999943,0.0017999999999999128,0.028799999999999992,-0.04310000000000003,5.899999999999999,-0.09999999999999787,1.5999999999999996,-2.0,-1.5999999999999996,7.2,0.20000000000000007,1,-1.0,0.5
0022201042,2023-03-16,1610612765,0,105.5,0.45150000000000007,0.3101,0.749,45.8,23.6,14.4,7.4,4.5,-6.5,0.1,1,2.0,1610612743,115.3,0.48760000000000003,0.3559,0.7685,44.0,29.9,13.1,7.6,4.1,-0.6,0.5,4,2.0,-9.799999999999997,-0.036099999999999965,-0.04580000000000001,-0.019499999999999962,1.7999999999999972,-6.299999999999997,1.3000000000000007,-0.1999999999999993,0.40000000000000036,-5.9,-0.4,-3,0.0,0.0
0022201044,2023-03-16,1610612761,1,108.1,0.4513,0.3482,0.8074999999999999,42.4,24.6,12.3,9.8,4.2,-2.2,0.5,1,2.0,1610612760,117.9,0.461,0.34800000000000003,0.8152000000000001,42.8,25.2,11.4,9.5,2.3,3.4,0.6,3,2.0,-9.800000000000011,-0.009700000000000042,0.00019999999999997797,-0.007700000000000262,-0.3999999999999986,-0.5999999999999979,0.9000000000000004,0.3000000000000007,1.9000000000000004,-5.6,-0.09999999999999998,-2,0.0,1.0
0022201051,2023-03-17,1610612745,1,114.6,0.4866,0.3456,0.7179,46.4,23.8,14.2,7.1,3.6,-4.1,0.4,2,2.0,1610612740,108.1,0.4654999999999999,0.35150000000000003,0.8017,40.6,25.6,13.6,7.7,3.6,-5.3,0.3,1,3.0,6.5,0.021100000000000063,-0.005900000000000016,-0.08379999999999999,5.799999999999997,-1.8000000000000007,0.5999999999999996,-0.6000000000000005,0.0,1.2000000000000002,0.10000000000000003,1,-1.0,1.0
0022201052,2023-03-17,1610612759,0,112.8,0.4648,0.3665,0.7341,45.2,27.2,14.1,6.3,4.3,-6.2,0.4,1,2.0,1610612763,114.1,0.4688,0.3494,0.7788,42.5,26.4,10.3,8.2,4.5,3.5,0.6,1,2.0,-1.2999999999999972,-0.0040000000000000036,0.017100000000000004,-0.04470000000000007,2.700000000000003,0.8000000000000007,3.799999999999999,-1.8999999999999995,-0.20000000000000018,-9.7,-0.19999999999999996,0,0.0,0.6666666666666666
0022201048,2023-03-17,1610612737,1,122.3,0.5067999999999999,0.3886,0.8365,42.8,24.1,13.1,7.5,4.0,0.3,0.5,2,4.0,1610612744,117.2,0.4772,0.38320000000000004,0.8183,45.4,28.7,15.8,7.6,4.0,3.0,0.6,1,2.0,5.099999999999994,0.029599999999999904,0.00539999999999996,0.018199999999999994,-2.6000000000000014,-4.599999999999998,-2.700000000000001,-0.09999999999999964,0.0,-2.7,-0.09999999999999998,1,2.0,1.0
0022201049,2023-03-17,1610612739,1,114.4,0.4817,0.3756,0.7693000000000001,38.4,24.6,11.0,8.2,4.9,4.5,0.6,1,2.0,1610612764,109.6,0.49190000000000006,0.3411,0.8138,43.4,24.9,13.8,7.2,4.3,-2.5,0.4,1,3.0,4.800000000000011,-0.010200000000000042,0.034499999999999975,-0.04449999999999987,-5.0,-0.29999999999999716,-2.8000000000000007,0.9999999999999991,0.6000000000000005,7.0,0.19999999999999996,0,-1.0,0.5
0022201053,2023-03-17,1610612757,0,111.8,0.46109999999999995,0.3618,0.7961,39.6,23.1,13.6,7.6,4.7,-7.7,0.3,4,3.0,1610612738,113.1,0.4615,0.35860000000000003,0.7709,44.3,24.6,12.2,6.6,5.2,0.7,0.5,1,2.0,-1.2999999999999972,-0.00040000000000006697,0.0031999999999999806,0.0252,-4.699999999999996,-1.5,1.4000000000000004,1.0,-0.5,-8.4,-0.2,3,1.0,1.0
0022201047,2023-03-17,1610612766,0,105.6,0.4657,0.3608,0.7731999999999999,43.7,23.4,14.2,6.3,6.0,-3.8,0.4,3,3.0,1610612755,119.8,0.5088,0.4307,0.8708,41.1,25.2,11.6,7.0,4.4,7.0,0.7,6,2.0,-14.200000000000003,-0.04310000000000003,-0.06990000000000002,-0.09760000000000013,2.6000000000000014,-1.8000000000000007,2.5999999999999996,-0.7000000000000002,1.5999999999999996,-10.8,-0.29999999999999993,-3,1.0,1.0
0022201050,2023-03-17,1610612741,1,112.4,0.4957,0.38280000000000003,0.8022,43.1,24.1,11.4,7.4,3.9,5.0,0.5,1,2.0,1610612750,113.4,0.479,0.36260000000000003,0.6867,43.7,26.8,13.8,8.7,6.9,-0.7,0.4,1,2.0,-1.0,0.016699999999999993,0.020199999999999996,0.11550000000000005,-0.6000000000000014,-2.6999999999999993,-2.4000000000000004,-1.299999999999999,-3.0000000000000004,5.7,0.09999999999999998,0,0.0,1.0
0022201054,2023-03-17,1610612747,0,113.3,0.4574,0.3399,0.8178000000000001,45.7,24.5,14.0,6.6,4.4,2.3,0.6,1,2.0,1610612742,119.0,0.47919999999999996,0.4067,0.75,39.7,23.6,11.8,6.1,3.0,1.0,0.4,1,2.0,-5.700000000000003,-0.021799999999999986,-0.06680000000000003,0.06780000000000008,6.0,0.8999999999999986,2.1999999999999993,0.5,1.4000000000000004,1.2999999999999998,0.19999999999999996,0,0.0,0.3333333333333333
0022201062,2023-03-18,1610612762,1,114.6,0.46060000000000006,0.3287,0.8026,51.1,25.1,18.1,6.1,8.0,-2.7,0.4,1,5.0,1610612738,114.7,0.4586,0.3499,0.7870999999999999,45.1,25.5,12.6,7.2,5.0,1.8,0.5,2,1.0,-0.10000000000000853,0.0020000000000000573,-0.021199999999999997,0.01550000000000007,6.0,-0.3999999999999986,5.500000000000002,-1.1000000000000005,3.0,-4.5,-0.09999999999999998,-1,4.0,0.5
0022201057,2023-03-18,1610612754,0,124.1,0.5006,0.37629999999999997,0.759,41.2,28.8,10.9,7.7,6.8,1.0,0.6,1,2.0,1610612755,121.2,0.5139,0.42869999999999997,0.8667999999999999,43.1,25.7,11.9,7.1,5.0,11.2,0.8,7,1.0,2.8999999999999915,-0.013299999999999979,-0.0524,-0.1077999999999999,-1.8999999999999986,3.1000000000000014,-1.0,0.6000000000000005,1.7999999999999998,-10.2,-0.20000000000000007,-6,1.0,0.6666666666666666
0022201055,2023-03-18,1610612752,1,118.4,0.4862,0.36219999999999997,0.7303999999999999,48.1,22.0,12.9,5.9,4.0,6.2,0.7,2,4.0,1610612743,115.7,0.49399999999999994,0.34199999999999997,0.7495,44.0,29.8,12.4,7.8,4.4,0.7,0.5,1,2.0,2.700000000000003,-0.007799999999999918,0.020199999999999996,-0.019100000000000117,4.100000000000001,-7.800000000000001,0.5,-1.8999999999999995,-0.40000000000000036,5.5,0.19999999999999996,1,2.0,0.0
